Name;ESR_BC_1_Natural_Y__gon_20dg_result
315.266272304783;114.453888862217
315.287896180586;113.951204052928
315.30952005639;113.455566735554
315.331143932194;112.987004053219
315.352767807998;112.547826825717
315.374391683801;112.133774462105
315.396015559605;111.735982850626
315.417639435409;111.37254557522
315.439263311213;111.06033252321
315.460887187017;110.795026583577
315.48251106282;110.568401351141
315.504134938624;110.372245578397
315.525758814428;110.195790684949
315.547382690232;110.030292737927
315.569006566035;109.877402771199
315.590630441839;109.726893186151
315.612254317643;109.572841569215
315.633878193447;109.41875328069
315.65550206925;109.272161371564
315.677125945054;109.123579864705
315.698749820858;108.965382186168
315.720373696662;108.804607101577
315.741997572465;108.648659172362
315.763621448269;108.494989551281
315.785245324073;108.33583380833
315.806869199877;108.165964369228
315.82849307568;107.989872032641
315.850116951484;107.817803037645
315.871740827288;107.648868259107
315.893364703092;107.475486290137
315.914988578895;107.289381441108
315.936612454699;107.091246737152
315.958236330503;106.89131230535
315.979860206307;106.698686881085
316.001484082111;106.507588986024
316.023107957914;106.293558094207
316.044731833718;106.04229153511
316.066355709522;105.780737537908
316.087979585326;105.531211999327
316.109603461129;105.301991626927
316.131227336933;105.089311214858
316.152851212737;104.893667136775
316.174475088541;104.716385525074
316.196098964344;104.561586327647
316.217722840148;104.434391819554
316.239346715952;104.339097390454
316.260970591756;104.277461253245
316.282594467559;104.240336197363
316.304218343363;104.223313264624
316.325842219167;104.230507041331
316.347466094971;104.261196467186
316.369089970775;104.309312809277
316.390713846578;104.370122628591
316.412337722382;104.438230992323
316.433961598186;104.509734321241
316.45558547399;104.5758566627
316.477209349793;104.624912108233
316.498833225597;104.659862532833
316.520457101401;104.69894753812
316.542080977205;104.743734648759
316.563704853008;104.787790089083
316.585328728812;104.822864328253
316.606952604616;104.838349332828
316.62857648042;104.829900031903
316.650200356223;104.796522153955
316.671824232027;104.733708636153
316.693448107831;104.628612792805
316.715071983635;104.472057697512
316.736695859438;104.267833332741
316.758319735242;104.027217807679
316.779943611046;103.744767408717
316.80156748685;103.409372759332
316.823191362653;103.010634355832
316.844815238457;102.529286227331
316.866439114261;102.000761469167
316.888062990065;101.47550570046
316.909686865869;100.958730169431
316.931310741672;100.432371123981
316.952934617476;99.8793473655751
316.97455849328;99.3234368928573
316.996182369084;98.7926284789406
317.017806244887;98.2893668132441
317.039430120691;97.8273844387488
317.061053996495;97.4323522795522
317.082677872299;97.0900190079411
317.104301748102;96.7850761247932
317.125925623906;96.5098517607658
317.14754949971;96.2648417045403
317.169173375514;96.0550288678964
317.190797251317;95.8829756113657
317.212421127121;95.7566119126095
317.234045002925;95.6837399641767
317.255668878729;95.6502689339337
317.277292754532;95.6377305907749
317.298916630336;95.6454067738457
317.32054050614;95.6748399448157
317.342164381944;95.7187383394045
317.363788257748;95.7724208288645
317.385412133551;95.8385014982418
317.407036009355;95.9072661517035
317.428659885159;95.9603716639996
317.450283760963;95.9912505384109
317.471907636766;96.0039129188638
317.49353151257;95.9985684624649
317.515155388374;95.9700474502173
317.536779264178;95.9185453201054
317.558403139981;95.8459510983687
317.580027015785;95.7500879281074
317.601650891589;95.6283074214424
317.623274767393;95.4882554227979
317.644898643196;95.3425253650918
317.666522519;95.1936166053309
317.688146394804;95.0452319828346
317.709770270608;94.9065887250603
317.731394146411;94.7833139496904
317.753018022215;94.678956964163
317.774641898019;94.5970124055156
317.796265773823;94.5394660818113
317.817889649627;94.5040120230175
317.83951352543;94.4806767600803
317.861137401234;94.4601793317672
317.882761277038;94.4432257395199
317.904385152842;94.429481294068
317.926009028645;94.4155450917944
317.947632904449;94.3977942786717
317.969256780253;94.3737409522332
317.990880656057;94.3359780220194
318.01250453186;94.2817424279722
318.034128407664;94.2234791755033
318.055752283468;94.1646625227113
318.077376159272;94.1029252390282
318.099000035075;94.040033092133
318.120623910879;93.9817787743929
318.142247786683;93.936534454368
318.163871662487;93.9030944182482
318.18549553829;93.8727312909919
318.207119414094;93.8351088704144
318.228743289898;93.7852331628243
318.250367165702;93.7235658734743
318.271991041505;93.6533410493842
318.293614917309;93.5728346250121
318.315238793113;93.475586831796
318.336862668917;93.3604888037451
318.358486544721;93.2334805429333
318.380110420524;93.0968515458181
318.401734296328;92.9530358197219
318.423358172132;92.8171336606607
318.444982047936;92.696486774117
318.466605923739;92.5935327813604
318.488229799543;92.5047134543225
318.509853675347;92.4365916288698
318.531477551151;92.3918987540845
318.553101426954;92.3664510203308
318.574725302758;92.3594675122286
318.596349178562;92.3705442011872
318.617973054366;92.3944178340211
318.639596930169;92.4187970649207
318.661220805973;92.4308620077824
318.682844681777;92.4279530532898
318.704468557581;92.4145486996805
318.726092433385;92.3882701140272
318.747716309188;92.3407857887284
318.769340184992;92.2663248388584
318.790964060796;92.1662412526526
318.8125879366;92.0493876151812
318.834211812403;91.9309541090087
318.855835688207;91.8036135057598
318.877459564011;91.6545568087014
318.899083439815;91.500480977569
318.920707315618;91.3653132630855
318.942331191422;91.2515420917816
318.963955067226;91.1592007536562
318.98557894303;91.0803136801012
319.007202818833;91.0185152263467
319.028826694637;90.9772778758863
319.050450570441;90.9505689824553
319.072074446245;90.9329262544362
319.093698322048;90.9228125880084
319.115322197852;90.9263182819592
319.136946073656;90.9440110439321
319.15856994946;90.9770315334562
319.180193825263;91.0254798673978
319.201817701067;91.0873199329872
319.223441576871;91.1619069997829
319.245065452675;91.2611453571182
319.266689328479;91.3952085398604
319.288313204282;91.549401422184
319.309937080086;91.7053129577255
319.33156095589;91.8692443996247
319.353184831694;92.0469795717246
319.374808707497;92.2416760679828
319.396432583301;92.438666481089
319.418056459105;92.6212732249738
319.439680334909;92.7822909991254
319.461304210712;92.9123971870538
319.482928086516;93.0036757687424
319.50455196232;93.0605009497552
319.526175838124;93.086266450923
319.547799713927;93.0725444631072
319.569423589731;93.0156063916284
319.591047465535;92.9254019825577
319.612671341339;92.8075339265326
319.634295217142;92.65735929561
319.655919092946;92.470313500871
319.67754296875;92.2521505973061
319.699166844554;92.0128063440038
319.720790720358;91.754912262242
319.742414596161;91.4893429912988
319.764038471965;91.213649497037
319.785662347769;90.9165040521322
319.807286223573;90.5904073702288
319.828910099376;90.2433722304002
319.85053397518;89.8813417961562
319.872157850984;89.5015640346978
319.893781726788;89.0986163507405
319.915405602591;88.670133818
319.937029478395;88.2330936304671
319.958653354199;87.7990568605873
319.980277230003;87.372994202042
320.001901105806;86.9610811492533
320.02352498161;86.5760774138501
320.045148857414;86.2269933071746
320.066772733218;85.9164576103172
320.088396609022;85.6430379071958
320.110020484825;85.407551153623
320.131644360629;85.2110535737139
320.153268236433;85.05115199452
320.174892112237;84.9261046626604
320.19651598804;84.8403004848936
320.218139863844;84.7899935033612
320.239763739648;84.7680894182425
320.261387615452;84.7691042023924
320.283011491255;84.7911438542522
320.304635367059;84.8376151293284
320.326259242863;84.9103727128327
320.347883118667;85.0060172176074
320.36950699447;85.120418320796
320.391130870274;85.2465946060518
320.412754746078;85.3780389133929
320.434378621882;85.5197454002383
320.456002497685;85.6784125089657
320.477626373489;85.841909655457
320.499250249293;85.9970893994672
320.520874125097;86.1433720937697
320.5424980009;86.2765118406065
320.564121876704;86.3952439572489
320.585745752508;86.5056106979549
320.607369628312;86.608909410889
320.628993504116;86.699344839309
320.650617379919;86.7664547073923
320.672241255723;86.7980220200428
320.693865131527;86.7932488300607
320.715489007331;86.7686740790379
320.737112883134;86.7411623837777
320.758736758938;86.7068838726632
320.780360634742;86.6646367200527
320.801984510546;86.6256561545581
320.823608386349;86.5938550199142
320.845232262153;86.5710211233757
320.866856137957;86.5593554729966
320.888480013761;86.5592521509224
320.910103889564;86.5728746583741
320.931727765368;86.6005201207915
320.953351641172;86.6352129450614
320.974975516976;86.6719605865707
320.99659939278;86.7083666976706
321.018223268583;86.7371298245879
321.039847144387;86.7534227454308
321.061471020191;86.7552872804076
321.083094895995;86.7412403905554
321.104718771798;86.712669529857
321.126342647602;86.6849544762827
321.147966523406;86.674008723725
321.16959039921;86.6798534303587
321.191214275013;86.7056625704108
321.212838150817;86.7576481039148
321.234462026621;86.8446718338549
321.256085902425;86.9701168287975
321.277709778228;87.1301760374356
321.299333654032;87.3158568301886
321.320957529836;87.5188263259598
321.34258140564;87.7318659751857
321.364205281443;87.9469247846289
321.385829157247;88.1534956585059
321.407453033051;88.3418951681889
321.429076908855;88.4976857434166
321.450700784658;88.6157899849285
321.472324660462;88.6940912520989
321.493948536266;88.7244283461932
321.51557241207;88.7027966885846
321.537196287874;88.6316592902684
321.558820163677;88.5153880852145
321.580444039481;88.3588019810446
321.602067915285;88.1741692720433
321.623691791089;87.9783223272212
321.645315666892;87.7847695956718
321.666939542696;87.5991179582837
321.6885634185;87.4265121958637
321.710187294304;87.274172911129
321.731811170107;87.1544579522654
321.753435045911;87.0703901718492
321.775058921715;87.0013307709378
321.796682797519;86.9145026754851
321.818306673322;86.8027172011223
321.839930549126;86.667818354651
321.86155442493;86.5017321708682
321.883178300734;86.2882157108424
321.904802176537;86.0118265631199
321.926426052341;85.6587189339298
321.948049928145;85.2205357321041
321.969673803949;84.7255961291285
321.991297679753;84.2030500217213
322.012921555556;83.6416680362449
322.03454543136;83.022563917708
322.056169307164;82.3464237144045
322.077793182968;81.6319286555533
322.099417058771;80.8900272199379
322.121040934575;80.146947299122
322.142664810379;79.4417255444246
322.164288686183;78.7829570520323
322.185912561986;78.1422158224602
322.20753643779;77.5064203626826
322.229160313594;76.8844928276443
322.250784189398;76.3229493902154
322.272408065201;75.8301102472251
322.294031941005;75.3876370994667
322.315655816809;74.9978148163638
322.337279692613;74.6656405307281
322.358903568416;74.3917438367051
322.38052744422;74.1719713405328
322.402151320024;74.0070515426561
322.423775195828;73.8985789164733
322.445399071632;73.8446060550343
322.467022947435;73.8444614523612
322.488646823239;73.8863334699936
322.510270699043;73.9664370977729
322.531894574847;74.0880568726444
322.55351845065;74.2511070034041
322.575142326454;74.4551669071115
322.596766202258;74.708124826239
322.618390078062;75.0125576520512
322.640013953865;75.3583027314271
322.661637829669;75.7385092745975
322.683261705473;76.1446598407144
322.704885581277;76.5659920105746
322.72650945708;76.9902921851281
322.748133332884;77.4017034793109
322.769757208688;77.7931319485269
322.791381084492;78.1576825622223
322.813004960295;78.5095227740612
322.834628836099;78.8604003386611
322.856252711903;79.2124346550647
322.877876587707;79.556481180239
322.89950046351;79.8730178412557
322.921124339314;80.1624205780337
322.942748215118;80.4378962093326
322.964372090922;80.7114217065495
322.985995966726;80.9820266075521
323.007619842529;81.2421711601814
323.029243718333;81.4537929024618
323.050867594137;81.5892019927636
323.072491469941;81.6619984839135
323.094115345744;81.6751458276693
323.115739221548;81.6182498288536
323.137363097352;81.4893553104782
323.158986973156;81.2903255116501
323.180610848959;81.024870388082
323.202234724763;80.6953568364098
323.223858600567;80.3030063388793
323.245482476371;79.8593451155428
323.267106352174;79.3944578768121
323.288730227978;78.9063415929118
323.310354103782;78.3808842408076
323.331977979586;77.8220685361047
323.35360185539;77.2866088934887
323.375225731193;76.8074987869735
323.396849606997;76.3699119625992
323.418473482801;75.9655439710262
323.440097358605;75.5978628051675
323.461721234408;75.2673296603941
323.483345110212;74.972624463134
323.504968986016;74.7155692844067
323.52659286182;74.4899101270789
323.548216737623;74.2976340475265
323.569840613427;74.145970934411
323.591464489231;74.0368305470847
323.613088365035;73.9653227100567
323.634712240838;73.9190023718557
323.656336116642;73.8899302415171
323.677959992446;73.8792139855097
323.69958386825;73.8913872440918
323.721207744053;73.9252436641758
323.742831619857;73.975440534593
323.764455495661;74.037072561663
323.786079371465;74.1041171904741
323.807703247268;74.1702397637366
323.829327123072;74.2255796992329
323.850950998876;74.2677389973181
323.87257487468;74.2984582133664
323.894198750484;74.3117914211932
323.915822626287;74.2990558331915
323.937446502091;74.2474319491465
323.959070377895;74.1514033787589
323.980694253699;74.0134129272811
324.002318129502;73.8328486418594
324.023942005306;73.6069613429521
324.04556588111;73.3367861572798
324.067189756914;73.0274776887401
324.088813632717;72.6842329629355
324.110437508521;72.3119832838448
324.132061384325;71.9158195071648
324.153685260129;71.5076447558951
324.175309135932;71.1087793684061
324.196933011736;70.7452099481259
324.21855688754;70.4266154018614
324.240180763344;70.1531934605083
324.261804639148;69.9302098426035
324.283428514951;69.7612304579458
324.305052390755;69.6420590844217
324.326676266559;69.5762844834554
324.348300142363;69.564580364818
324.369924018166;69.591057095178
324.39154789397;69.6397596351973
324.413171769774;69.707850127022
324.434795645578;69.7980231505371
324.456419521381;69.9096978857611
324.478043397185;70.0256733756792
324.499667272989;70.1364429298167
324.521291148793;70.2427283356234
324.542915024596;70.3466933900581
324.5645389004;70.4451934163151
324.586162776204;70.5322446671298
324.607786652008;70.600825527932
324.629410527811;70.6404782090295
324.651034403615;70.6409917540497
324.672658279419;70.5924337594418
324.694282155223;70.4830682036831
324.715906031026;70.3031743579278
324.73752990683;70.0592156752888
324.759153782634;69.7621575785575
324.780777658438;69.4178457580422
324.802401534242;69.028821079484
324.824025410045;68.6073573653343
324.845649285849;68.1663258076466
324.867273161653;67.7063085044319
324.888897037457;67.2203643799043
324.91052091326;66.7219464546632
324.932144789064;66.2390056672901
324.953768664868;65.7922184564341
324.975392540672;65.3792077742779
324.997016416475;65.0029365899242
325.018640292279;64.6691001558118
325.040264168083;64.3757201102585
325.061888043887;64.1098077295825
325.08351191969;63.8609898583232
325.105135795494;63.6368058626987
325.126759671298;63.4496017710347
325.148383547102;63.2968131888403
325.170007422905;63.1655948898028
325.191631298709;63.0460755650192
325.213255174513;62.9415926049994
325.234879050317;62.8472064523246
325.256502926121;62.7538003074382
325.278126801924;62.6630036599726
325.299750677728;62.5820461477657
325.321374553532;62.5143405955839
325.342998429336;62.4618487478575
325.364622305139;62.4253631356939
325.386246180943;62.4094111289413
325.407870056747;62.4110036227214
325.429493932551;62.4175668985369
325.451117808354;62.416725388449
325.472741684158;62.4020373161885
325.494365559962;62.3728716163251
325.515989435766;62.3171583977976
325.537613311569;62.2088742192839
325.559237187373;62.0436992563648
325.580861063177;61.8331060828314
325.602484938981;61.5767453737137
325.624108814784;61.2620070525712
325.645732690588;60.8881806195764
325.667356566392;60.47206853408
325.688980442196;60.0127506417549
325.710604318;59.4957825740624
325.732228193803;58.9105803193716
325.753852069607;58.2736046594178
325.775475945411;57.611466456103
325.797099821215;56.9362167431387
325.818723697018;56.2450399345084
325.840347572822;55.5313448177794
325.861971448626;54.822560041217
325.88359532443;54.1552369426196
325.905219200233;53.5384134604253
325.926843076037;52.9731786995293
325.948466951841;52.4522268996543
325.970090827645;51.9689225485869
325.991714703448;51.5377051484322
326.013338579252;51.1722650096333
326.034962455056;50.8723199817216
326.05658633086;50.6246269980576
326.078210206663;50.4108669203642
326.099834082467;50.214320502923
326.121457958271;50.0238451878457
326.143081834075;49.8313308545844
326.164705709878;49.6318086109337
326.186329585682;49.4147424369021
326.207953461486;49.1675021103241
326.22957733729;48.874512201411
326.251201213094;48.5439323790573
326.272825088897;48.1910780424054
326.294448964701;47.8109019075793
326.316072840505;47.3889028835278
326.337696716309;46.9133020650814
326.359320592112;46.3877667367822
326.380944467916;45.8197378727572
326.40256834372;45.2055480368385
326.424192219524;44.5556627350594
326.445816095327;43.9114710142514
326.467439971131;43.2808295121235
326.489063846935;42.6509002109146
326.510687722739;42.0172325860591
326.532311598542;41.3679067326124
326.553935474346;40.6979723765889
326.57555935015;40.0262677567587
326.597183225954;39.3918663235746
326.618807101758;38.8256545252207
326.640430977561;38.3254069251935
326.662054853365;37.8756562081076
326.683678729169;37.460776583673
326.705302604973;37.0829285167449
326.726926480776;36.7533739757408
326.74855035658;36.4819569142855
326.770174232384;36.2721482405516
326.791798108188;36.1225915770188
326.813421983991;36.0293618325414
326.835045859795;35.9893782584048
326.856669735599;35.9939884278246
326.878293611403;36.0337739951246
326.899917487206;36.1094175271566
326.92154136301;36.21650376396
326.943165238814;36.3379311432117
326.964789114618;36.4621277442217
326.986412990421;36.579398116945
327.008036866225;36.671277843136
327.029660742029;36.7177190586877
327.051284617833;36.7077909227387
327.072908493637;36.6346403494184
327.09453236944;36.4898810077023
327.116156245244;36.2647451529688
327.137780121048;35.9714877723187
327.159403996852;35.6316449817794
327.181027872655;35.2604357379522
327.202651748459;34.8567441767271
327.224275624263;34.4291192522432
327.245899500067;34.0001986571505
327.26752337587;33.5852420400031
327.289147251674;33.1878352594804
327.310771127478;32.8019003316628
327.332395003282;32.4227692993861
327.354018879085;32.0549023621839
327.375642754889;31.7042645107326
327.397266630693;31.3690379914074
327.418890506497;31.0446193129621
327.4405143823;30.717860604646
327.462138258104;30.3692803151728
327.483762133908;29.9889095617882
327.505386009712;29.5916977707551
327.527009885516;29.1797155803209
327.548633761319;28.7406534392876
327.570257637123;28.2699049444962
327.591881512927;27.7721701856878
327.613505388731;27.2503277729533
327.635129264534;26.7001924946482
327.656753140338;26.1237571287074
327.678377016142;25.5523079581864
327.700000891946;25.0068642438936
327.721624767749;24.4818555878409
327.743248643553;23.9709341983612
327.764872519357;23.4788513085864
327.786496395161;23.0185908206727
327.808120270964;22.5849035188445
327.829744146768;22.1623325968682
327.851368022572;21.7390527767456
327.872991898376;21.3293871404457
327.894615774179;20.9524565715268
327.916239649983;20.6013986613987
327.937863525787;20.2687861860564
327.959487401591;19.9533034715088
327.981111277395;19.6460077918565
328.002735153198;19.3300052175268
328.024359029002;18.9889271001169
328.045982904806;18.6174865936303
328.06760678061;18.2309603255188
328.089230656413;17.8298831564058
328.110854532217;17.3965807382093
328.132478408021;16.9262768768133
328.154102283825;16.4253268589668
328.175726159628;15.9110154745821
328.197350035432;15.4039834640492
328.218973911236;14.9043916264291
328.24059778704;14.398592869249
328.262221662843;13.8760416508766
328.283845538647;13.3561733747702
328.305469414451;12.8738260343192
328.327093290255;12.4397986073845
328.348717166058;12.0441382384027
328.370341041862;11.6783874254387
328.391964917666;11.3425783464278
328.41358879347;11.0467344053792
328.435212669273;10.8060906925226
328.456836545077;10.6246534080967
328.478460420881;10.4925264174077
328.500084296685;10.4032614418949
328.521708172489;10.3543951820832
328.543332048292;10.3384100723458
328.564955924096;10.3386479603761
328.5865797999;10.3374558531885
328.608203675704;10.3251024533032
328.629827551507;10.2983191697007
328.651451427311;10.2586198491684
328.673075303115;10.2053191567781
328.694699178919;10.1307728505983
328.716323054722;10.0298379188509
328.737946930526;9.90703214717996
328.75957080633;9.76755712147718
328.781194682134;9.60949466609546
328.802818557937;9.43496762046004
328.824442433741;9.26185651266309
328.846066309545;9.09483471941005
328.867690185349;8.92645965306406
328.889314061153;8.75247834282848
328.910937936956;8.58196292269685
328.93256181276;8.41762718639387
328.954185688564;8.25550907644848
328.975809564368;8.08423883595339
328.997433440171;7.89434385547918
329.019057315975;7.6868030785659
329.040681191779;7.46251561965494
329.062305067583;7.22234863304482
329.083928943386;6.97465099800129
329.10555281919;6.72591516965122
329.127176694994;6.47075237043228
329.148800570798;6.19557656926983
329.170424446601;5.89925966503296
329.192048322405;5.58933657372947
329.213672198209;5.27129025423406
329.235296074013;4.95244283493022
329.256919949816;4.63782998568379
329.27854382562;4.32420169497212
329.300167701424;4.00713195306599
329.321791577228;3.69357826208628
329.343415453031;3.39649283030664
329.365039328835;3.12278172691771
329.386663204639;2.86776015110465
329.408287080443;2.62384404978513
329.429910956247;2.39696522134864
329.45153483205;2.1883600940549
329.473158707854;2.00158377890656
329.494782583658;1.84000429302026
329.516406459462;1.69213962015613
329.538030335265;1.55541261783426
329.559654211069;1.43103533752748
329.581278086873;1.31830807323905
329.602901962677;1.21494838685248
329.62452583848;1.11955793276553
329.646149714284;1.03207057709395
329.667773590088;0.947018587211545
329.689397465892;0.865139567575596
329.711021341695;0.789563995353518
329.732645217499;0.721845342433085
329.754269093303;0.659177733244888
329.775892969107;0.595706443379669
329.79751684491;0.51957737164534
329.819140720714;0.419183947620752
329.840764596518;0.306063229469515
329.862388472322;0.188610185259478
329.884012348126;0.0554489482311737
329.905636223929;-0.103809291802065
329.927260099733;-0.282464462559176
329.948883975537;-0.463906077300777
329.970507851341;-0.639295003503491
329.992131727144;-0.804015321299204
330.013755602948;-0.950316129032558
330.035379478752;-1.07290451414633
330.057003354556;-1.17146739090981
330.078627230359;-1.24512165051044
330.100251106163;-1.28461595051613
330.121874981967;-1.27445129823306
330.143498857771;-1.21558105723611
330.165122733574;-1.13540934931154
330.186746609378;-1.0492851003182
330.208370485182;-0.959516970893475
330.229994360986;-0.87126276353365
330.251618236789;-0.787248426971644
330.273242112593;-0.716135934704283
330.294865988397;-0.661673510302563
330.316489864201;-0.622186099305821
330.338113740005;-0.593454454520696
330.359737615808;-0.566102560915141
330.381361491612;-0.52807100248549
330.402985367416;-0.475259405452874
330.42460924322;-0.411531199283388
330.446233119023;-0.334481293163009
330.467856994827;-0.238240932204349
330.489480870631;-0.117667614539926
330.511104746435;0.0248035223617364
330.532728622238;0.176746273116493
330.554352498042;0.330321041756463
330.575976373846;0.473889256266659
330.59760024965;0.584367626008998
330.619224125453;0.640014005925792
330.640848001257;0.615411793597758
330.662471877061;0.499437707834431
330.684095752865;0.298537432322576
330.705719628668;0.0204583300893262
330.727343504472;-0.326883096494015
330.748967380276;-0.742374258303272
330.77059125608;-1.22961059371909
330.792215131883;-1.76992340028687
330.813839007687;-2.32040053689806
330.835462883491;-2.856315648958
330.857086759295;-3.36935744011745
330.878710635099;-3.83960252549159
330.900334510902;-4.24409476404267
330.921958386706;-4.57064333828936
330.94358226251;-4.83660543678229
330.965206138314;-5.0580561190524
330.986830014117;-5.23272112335064
331.008453889921;-5.36069468206682
331.030077765725;-5.45744288228397
331.051701641529;-5.53877136120849
331.073325517332;-5.61463748224725
331.094949393136;-5.6925564552958
331.11657326894;-5.77691562408862
331.138197144744;-5.87122403494683
331.159821020547;-5.97559145100252
331.181444896351;-6.08757855369242
331.203068772155;-6.21173300401142
331.224692647959;-6.35135788924165
331.246316523763;-6.50316984919306
331.267940399566;-6.65287358345745
331.28956427537;-6.79530455382164
331.311188151174;-6.92626767539429
331.332812026978;-7.04546708489943
331.354435902781;-7.15672994823711
331.376059778585;-7.26252766302252
331.397683654389;-7.36464216522739
331.419307530193;-7.46201708733943
331.440931405996;-7.55337707922911
331.4625552818;-7.64411293646427
331.484179157604;-7.73935117252671
331.505803033408;-7.84041596888346
331.527426909211;-7.94797330465789
331.549050785015;-8.06417485022064
331.570674660819;-8.19343999286932
331.592298536623;-8.34480193050746
331.613922412426;-8.51178301708325
331.63554628823;-8.66649038042533
331.657170164034;-8.79952742407085
331.678794039838;-8.90545993098638
331.700417915641;-8.9825516436542
331.722041791445;-9.02915052195746
331.743665667249;-9.04359539184159
331.765289543053;-9.02453453864629
331.786913418857;-8.96707601861263
331.80853729466;-8.84379455359212
331.830161170464;-8.62814012814235
331.851785046268;-8.3525077275464
331.873408922072;-8.04641203228076
331.895032797875;-7.71726189787296
331.916656673679;-7.3782408275373
331.938280549483;-7.06001590784012
331.959904425287;-6.81088923968909
331.98152830109;-6.69207512167716
332.003152176894;-6.74816367143254
332.024776052698;-6.98895206792022
332.046399928502;-7.42760187454846
332.068023804305;-8.08587018994518
332.089647680109;-8.98748065819626
332.111271555913;-10.1680428795929
332.132895431717;-11.6185131624656
332.154519307521;-13.2095363917339
332.176143183324;-14.8466315584868
332.197767059128;-16.5330051363316
332.219390934932;-18.2544830648126
332.241014810736;-19.9524615454122
332.262638686539;-21.5678862936421
332.284262562343;-22.9929277713123
332.305886438147;-24.1394556388889
332.327510313951;-25.0162507008648
332.349134189754;-25.6201754584364
332.370758065558;-25.9623213184988
332.392381941362;-26.0595618536469
332.414005817166;-25.9464335470186
332.435629692969;-25.6536204013559
