Name;ESR_BC_1_Natural_Y_gon_60dg_result
315.266439241153;174.679017652495
315.288066288341;174.681187712947
315.309693335529;174.690802287233
315.331320382717;174.694649427247
315.352947429905;174.684843520929
315.374574477093;174.669198245637
315.39620152428;174.657938519342
315.417828571468;174.647448837883
315.439455618656;174.626486084951
315.461082665844;174.594624067779
315.482709713032;174.562220856873
315.50433676022;174.537119273487
315.525963807407;174.523891735088
315.547590854595;174.528815168417
315.569217901783;174.56548121315
315.590844948971;174.637621385586
315.612471996159;174.738592636133
315.634099043347;174.872941777603
315.655726090534;175.043831846688
315.677353137722;175.239412212255
315.69898018491;175.429703030078
315.720607232098;175.61363788015
315.742234279286;175.805862426732
315.763861326474;176.001910793742
315.785488373661;176.174573793816
315.807115420849;176.312824799489
315.828742468037;176.421733018125
315.850369515225;176.496614658848
315.871996562413;176.517530246043
315.893623609601;176.467365544415
315.915250656788;176.355017054508
315.936877703976;176.203578147915
315.958504751164;176.032435237283
315.980131798352;175.846956620786
316.00175884554;175.648914895299
316.023385892728;175.438167355249
316.045012939916;175.220084865724
316.066639987103;175.003431983362
316.088267034291;174.802726103161
316.109894081479;174.62371280357
316.131521128667;174.463530743903
316.153148175855;174.317822393416
316.174775223043;174.183148007285
316.19640227023;174.054359075766
316.218029317418;173.92333315031
316.239656364606;173.773865569987
316.261283411794;173.597428103494
316.282910458982;173.406566702674
316.30453750617;173.201889919995
316.326164553357;172.984465484098
316.347791600545;172.765951812162
316.369418647733;172.562869604989
316.391045694921;172.377767653544
316.412672742109;172.200882502541
316.434299789297;172.036114061744
316.455926836484;171.893347820896
316.477553883672;171.779974798235
316.49918093086;171.698274788528
316.520807978048;171.651001170488
316.542435025236;171.639717152615
316.564062072424;171.668680674957
316.585689119611;171.739576634011
316.607316166799;171.855841595414
316.628943213987;172.022226107499
316.650570261175;172.235517901603
316.672197308363;172.486510083526
316.693824355551;172.769048063472
316.715451402738;173.077839479888
316.737078449926;173.409626448802
316.758705497114;173.754669415069
316.780332544302;174.098726964459
316.80195959149;174.440227868945
316.823586638678;174.777835736414
316.845213685866;175.086683152689
316.866840733053;175.337887391916
316.888467780241;175.526648365523
316.910094827429;175.654709577575
316.931721874617;175.721902858323
316.953348921805;175.731517648791
316.974975968993;175.69165339073
316.99660301618;175.610279136543
317.018230063368;175.48990425972
317.039857110556;175.334083330172
317.061484157744;175.150113469529
317.083111204932;174.94685284029
317.10473825212;174.73527981102
317.126365299307;174.531745034315
317.147992346495;174.343804821014
317.169619393683;174.173698841854
317.191246440871;174.033811292761
317.212873488059;173.930776694366
317.234500535247;173.864309690381
317.256127582434;173.831656716258
317.277754629622;173.828867727481
317.29938167681;173.852233020771
317.321008723998;173.900813156462
317.342635771186;173.961311205881
317.364262818374;174.020683991607
317.385889865561;174.082692184208
317.407516912749;174.148601751791
317.429143959937;174.211664450958
317.450771007125;174.265874281485
317.472398054313;174.306942253353
317.494025101501;174.337618549063
317.515652148689;174.346050683231
317.537279195876;174.333875952744
317.558906243064;174.305551359619
317.580533290252;174.270433155413
317.60216033744;174.22466204825
317.623787384628;174.167919902383
317.645414431816;174.110111778854
317.667041479003;174.058716775088
317.688668526191;174.011669473979
317.710295573379;173.966383861085
317.731922620567;173.92755547387
317.753549667755;173.903563293531
317.775176714943;173.896024136222
317.79680376213;173.901209132275
317.818430809318;173.912449555183
317.840057856506;173.922233983795
317.861684903694;173.922357254094
317.883311950882;173.90881641223
317.90493899807;173.882460814632
317.926566045257;173.839062479632
317.948193092445;173.769961804309
317.969820139633;173.670462613287
317.991447186821;173.550751135612
318.013074234009;173.422900137245
318.034701281197;173.295916696192
318.056328328385;173.171742973992
318.077955375572;173.055728970319
318.09958242276;172.958557401419
318.121209469948;172.895884675314
318.142836517136;172.880628932907
318.164463564324;172.908584928208
318.186090611512;172.977097119441
318.207717658699;173.09511809389
318.229344705887;173.274824375547
318.250971753075;173.50402392995
318.272598800263;173.760357506066
318.294225847451;174.023915709161
318.315852894639;174.27796471246
318.337479941826;174.518332910963
318.359106989014;174.7482687239
318.380734036202;174.96732177133
318.40236108339;175.154290233759
318.423988130578;175.276224075132
318.445615177766;175.327615175985
318.467242224953;175.321139928444
318.488869272141;175.263061803895
318.510496319329;175.161383278068
318.532123366517;175.029225310768
318.553750413705;174.881510115417
318.575377460893;174.730041835974
318.59700450808;174.574481575375
318.618631555268;174.409456978632
318.640258602456;174.235158880716
318.661885649644;174.058992850255
318.683512696832;173.887951178511
318.70513974402;173.728554177983
318.726766791207;173.576799757791
318.748393838395;173.416506457479
318.770020885583;173.232984829827
318.791647932771;173.025403750047
318.813274979959;172.797208837837
318.834902027147;172.556225634675
318.856529074335;172.30244113785
318.878156121522;172.014352019465
318.89978316871;171.667138178472
318.921410215898;171.275724466468
318.943037263086;170.88090687473
318.964664310274;170.47840594216
318.986291357462;170.051932907664
319.007918404649;169.584859890273
319.029545451837;169.082012231892
319.051172499025;168.549889294519
319.072799546213;167.982227479105
319.094426593401;167.387804975608
319.116053640589;166.778057326995
319.137680687776;166.172995678903
319.159307734964;165.605508958751
319.180934782152;165.093156366026
319.20256182934;164.631114358795
319.224188876528;164.22045745361
319.245815923716;163.851962084205
319.267442970903;163.514880993024
319.289070018091;163.191688946435
319.310697065279;162.87154391168
319.332324112467;162.544061791322
319.353951159655;162.203172727648
319.375578206843;161.855364888538
319.39720525403;161.512469193509
319.418832301218;161.156104002968
319.440459348406;160.771556964841
319.462086395594;160.368914584758
319.483713442782;159.965690825424
319.50534048997;159.578058141529
319.526967537157;159.213973957431
319.548594584345;158.864546589302
319.570221631533;158.53026844176
319.591848678721;158.219815836945
319.613475725909;157.931846883506
319.635102773097;157.656680180953
319.656729820285;157.382376032057
319.678356867472;157.102315370276
319.69998391466;156.8247835845
319.721610961848;156.551938276918
319.743238009036;156.266589756719
319.764865056224;155.939995459496
319.786492103412;155.555044012959
319.808119150599;155.108102090668
319.829746197787;154.609182737701
319.851373244975;154.060973449286
319.873000292163;153.464579226946
319.894627339351;152.800627534697
319.916254386539;152.051600061244
319.937881433726;151.260190977084
319.959508480914;150.463847843558
319.981135528102;149.655427935469
320.00276257529;148.826142134838
320.024389622478;147.993655265029
320.046016669666;147.165037305846
320.067643716853;146.334171278833
320.089270764041;145.499780585788
320.110897811229;144.662547240564
320.132524858417;143.848464993615
320.154151905605;143.078034034554
320.175778952793;142.332260062256
320.19740599998;141.599934341778
320.219033047168;140.886105894496
320.240660094356;140.184450919783
320.262287141544;139.460138459748
320.283914188732;138.731786212328
320.30554123592;138.024436593926
320.327168283107;137.317959062775
320.348795330295;136.600090914203
320.370422377483;135.879794654181
320.392049424671;135.174479342148
320.413676471859;134.50284321469
320.435303519047;133.866112793944
320.456930566235;133.248948918673
320.478557613422;132.635258173215
320.50018466061;132.021962794364
320.521811707798;131.420142473973
320.543438754986;130.834656932778
320.565065802174;130.238229310441
320.586692849362;129.59908350169
320.608319896549;128.898440706396
320.629946943737;128.142453022264
320.651573990925;127.344164289234
320.673201038113;126.521228257086
320.694828085301;125.687369659713
320.716455132489;124.842013025201
320.738082179676;123.97402370145
320.759709226864;123.085192552019
320.781336274052;122.198922054419
320.80296332124;121.346675097367
320.824590368428;120.533801094775
320.846217415616;119.742524372733
320.867844462803;118.952676051721
320.889471509991;118.157943461328
320.911098557179;117.387852431945
320.932725604367;116.66578458693
320.954352651555;115.960961767133
320.975979698743;115.257084167958
320.99760674593;114.568589012952
321.019233793118;113.894757398251
321.040860840306;113.23155543157
321.062487887494;112.592289844894
321.084114934682;111.985160782652
321.10574198187;111.401582629482
321.127369029057;110.827806828087
321.148996076245;110.263969479938
321.170623123433;109.730063322431
321.192250170621;109.237720190274
321.213877217809;108.793633123097
321.235504264997;108.407366498652
321.257131312185;108.067930401101
321.278758359372;107.762936659861
321.30038540656;107.482258932651
321.322012453748;107.215563833335
321.343639500936;106.951906669599
321.365266548124;106.676817816028
321.386893595312;106.367174083884
321.408520642499;105.993212656427
321.430147689687;105.546551104168
321.451774736875;105.039178850723
321.473401784063;104.470599243982
321.495028831251;103.835168571006
321.516655878439;103.147388773711
321.538282925626;102.413307155736
321.559909972814;101.620481891584
321.581537020002;100.763108026527
321.60316406719;99.8687965907985
321.624791114378;99.0006461815848
321.646418161566;98.1952464559405
321.668045208753;97.416442719683
321.689672255941;96.6434404363208
321.711299303129;95.9054272058324
321.732926350317;95.2369376916639
321.754553397505;94.6405613733551
321.776180444693;94.1036926703101
321.79780749188;93.6106679157267
321.819434539068;93.1504319508361
321.841061586256;92.7208902992724
321.862688633444;92.3246749015273
321.884315680632;91.9607681146655
321.90594272782;91.6191295644936
321.927569775008;91.3036777787677
321.949196822195;91.0140533064163
321.970823869383;90.7401460805054
321.992450916571;90.4713644237483
322.014077963759;90.1960071190739
322.035705010947;89.9123662693622
322.057332058135;89.635540395437
322.078959105322;89.3516472378029
322.10058615251;89.047010886663
322.122213199698;88.7270226116959
322.143840246886;88.4067737676668
322.165467294074;88.0776579192847
322.187094341262;87.7246873812334
322.208721388449;87.3443268337661
322.230348435637;86.9601518076527
322.251975482825;86.5956944939719
322.273602530013;86.2424885696936
322.295229577201;85.9034168157731
322.316856624389;85.5804038953838
322.338483671576;85.2783039513284
322.360110718764;85.0040612136052
322.381737765952;84.7633784589519
322.40336481314;84.5554401815325
322.424991860328;84.3750950035334
322.446618907516;84.2156005203611
322.468245954703;84.0706627361423
322.489873001891;83.940233262568
322.511500049079;83.8378134877963
322.533127096267;83.757379172878
322.554754143455;83.6925488582866
322.576381190643;83.6398760108388
322.598008237831;83.5960190504174
322.619635285018;83.5678257230304
322.641262332206;83.5570925814932
322.662889379394;83.5577148823261
322.684516426582;83.5665487667989
322.70614347377;83.5815834632155
322.727770520958;83.6035425299909
322.749397568145;83.6342981804109
322.771024615333;83.6769329647871
322.792651662521;83.7368551590693
322.814278709709;83.813030927648
322.835905756897;83.9080988115505
322.857532804085;84.0269920616211
322.879159851272;84.1673385048801
322.90078689846;84.3212348633847
322.922413945648;84.4844696206699
322.944040992836;84.6547077133954
322.965668040024;84.8258205455688
322.987295087212;84.9907888844089
323.008922134399;85.1340494540646
323.030549181587;85.2362711499517
323.052176228775;85.2815278679563
323.073803275963;85.2622292792813
323.095430323151;85.1823899785265
323.117057370339;85.0270792619415
323.138684417526;84.7769834831582
323.160311464714;84.4460032997152
323.181938511902;84.0810043518928
323.20356555909;83.7034615965104
323.225192606278;83.3099385655565
323.246819653466;82.8872494482495
323.268446700654;82.4492052489866
323.290073747841;82.0344201486275
323.311700795029;81.6683054888694
323.333327842217;81.3718474103886
323.354954889405;81.1332580986735
323.376581936593;80.9426439689383
323.398208983781;80.7959427901905
323.419836030968;80.6980048752494
323.441463078156;80.6523153303912
323.463090125344;80.6528875197691
323.484717172532;80.7020217767064
323.50634421972;80.7925048885039
323.527971266908;80.9002711231466
323.549598314095;81.0041324563549
323.571225361283;81.110582824608
323.592852408471;81.2355104499839
323.614479455659;81.3766925323689
323.636106502847;81.5248730413997
323.657733550035;81.6879311318996
323.679360597222;81.8747964694722
323.70098764441;82.0818812430003
323.722614691598;82.3092213613116
323.744241738786;82.5603159364769
323.765868785974;82.8325920986425
323.787495833162;83.1212203716042
323.809122880349;83.4284595944232
323.830749927537;83.7383634119652
323.852376974725;84.0290882182907
323.874004021913;84.2815393021013
323.895631069101;84.4789987235952
323.917258116289;84.6198978667851
323.938885163476;84.7120791783451
323.960512210664;84.761700831428
323.982139257852;84.7726032125941
324.00376630504;84.742115526616
324.025393352228;84.6645721141955
324.047020399416;84.5485123999536
324.068647446604;84.4036968585519
324.090274493791;84.2379151572291
324.111901540979;84.0686921297125
324.133528588167;83.9146356498799
324.155155635355;83.7689628525506
324.176782682543;83.6302709318899
324.198409729731;83.5051916458303
324.220036776918;83.3906749112772
324.241663824106;83.2869382129676
324.263290871294;83.1967461240595
324.284917918482;83.1222521365657
324.30654496567;83.0630046567505
324.328172012858;83.0186152780183
324.349799060045;82.9898686316142
324.371426107233;82.9829489492757
324.393053154421;82.9999234934275
324.414680201609;83.0452382152955
324.436307248797;83.1222026844649
324.457934295985;83.2223149292372
324.479561343172;83.3333674080501
324.50118839036;83.4489022096463
324.522815437548;83.5675034619778
324.544442484736;83.6931363202035
324.566069531924;83.828774408172
324.587696579112;83.9604726022677
324.609323626299;84.0719900094956
324.630950673487;84.1677697578575
324.652577720675;84.2559386298534
324.674204767863;84.3402390583695
324.695831815051;84.4208206384712
324.717458862239;84.4921186958091
324.739085909426;84.54641006193
324.760712956614;84.5816995817933
324.782340003802;84.5969088969095
324.80396705099;84.5907000391721
324.825594098178;84.5532177019173
324.847221145366;84.479556014521
324.868848192554;84.3589987872443
324.890475239741;84.1776239784767
324.912102286929;83.9313082748794
324.933729334117;83.6519746179824
324.955356381305;83.3607649769981
324.976983428493;83.0425660402823
324.998610475681;82.6974812282268
325.020237522868;82.3531225850136
325.041864570056;82.0282380767739
325.063491617244;81.7178862583791
325.085118664432;81.4150926750933
325.10674571162;81.1336162790162
325.128372758808;80.8958624567795
325.149999805995;80.7090314783404
325.171626853183;80.5611787578118
325.193253900371;80.4398434186379
325.214880947559;80.3321096540248
325.236507994747;80.2266107040421
325.258135041935;80.1167451504635
325.279762089122;79.9969925279781
325.30138913631;79.8599371930441
325.323016183498;79.693462868045
325.344643230686;79.4842905527481
325.366270277874;79.2326375540099
325.387897325062;78.9539480673131
325.409524372249;78.6606128557123
325.431151419437;78.3561169812541
325.452778466625;78.040714801934
325.474405513813;77.7235452812172
325.496032561001;77.4110483671264
325.517659608189;77.1035986115944
325.539286655376;76.7997507784364
325.560913702564;76.494424121899
325.582540749752;76.1823374960798
325.60416779694;75.8650555322439
325.625794844128;75.5460437575671
325.647421891316;75.2230823420703
325.669048938504;74.8909167139017
325.690675985691;74.5376226817285
325.712303032879;74.1560190889346
325.733930080067;73.7669254137352
325.755557127255;73.3970291825103
325.777184174443;73.0547227546262
325.798811221631;72.7334296719758
325.820438268818;72.4362888452679
325.842065316006;72.1738938353802
325.863692363194;71.9497715225372
325.885319410382;71.75629545372
325.90694645757;71.5765597696001
325.928573504758;71.4053763415183
325.950200551945;71.2396873281391
325.971827599133;71.0587128982702
325.993454646321;70.8525235427577
326.015081693509;70.6324154485065
326.036708740697;70.4002047915758
326.058335787885;70.1450597549928
326.079962835072;69.8648630288005
326.10158988226;69.5761046734974
326.123216929448;69.2869644875925
326.144843976636;68.9967111622921
326.166471023824;68.7077508961198
326.188098071012;68.4184805147237
326.209725118199;68.1306257274671
326.231352165387;67.856474386657
326.252979212575;67.6055433516342
326.274606259763;67.3732797177023
326.296233306951;67.139838452932
326.317860354139;66.892766860165
326.339487401326;66.6218931543095
326.361114448514;66.3216415940327
326.382741495702;65.9919576342866
326.40436854289;65.6178200147122
326.425995590078;65.2048475178848
326.447622637266;64.7744995489889
326.469249684454;64.3203472235392
326.490876731641;63.824897636774
326.512503778829;63.2852568605939
326.534130826017;62.7154647794753
326.555757873205;62.1252669637908
326.577384920393;61.5236218630191
326.599011967581;60.9298065162595
326.620639014768;60.3657714200285
326.642266061956;59.8331965788398
326.663893109144;59.3344341385207
326.685520156332;58.8746814082375
326.70714720352;58.4689512508418
326.728774250708;58.1139516074028
326.750401297895;57.7918169764995
326.772028345083;57.4937250353327
326.793655392271;57.2213684750565
326.815282439459;56.9695825609426
326.836909486647;56.7252981303368
326.858536533835;56.4803354355083
326.880163581022;56.2339765981247
326.90179062821;55.9918271160156
326.923417675398;55.7594690744952
326.945044722586;55.5374360037578
326.966671769774;55.3259567582305
326.988298816962;55.1279701283403
327.00992586415;54.9441832764957
327.031552911337;54.7694796039078
327.053179958525;54.5955174985089
327.074807005713;54.422717080843
327.096434052901;54.2584752765875
327.118061100089;54.1028637624349
327.139688147277;53.9446737746441
327.161315194464;53.7791576151187
327.182942241652;53.614095920008
327.20456928884;53.4545495426675
327.226196336028;53.2891485409322
327.247823383216;53.0995295117844
327.269450430404;52.8801324605797
327.291077477591;52.6415202734261
327.312704524779;52.3919073998648
327.334331571967;52.1301023152023
327.355958619155;51.8481327354083
327.377585666343;51.5338453376636
327.399212713531;51.1901792127332
327.420839760718;50.8526712072562
327.442466807906;50.5307054867766
327.464093855094;50.2058636276676
327.485720902282;49.862475032126
327.50734794947;49.4935504986087
327.528974996658;49.1068658784293
327.550602043845;48.7109871614274
327.572229091033;48.2955462689233
327.593856138221;47.860272339241
327.615483185409;47.420614143911
327.637110232597;46.969743759394
327.658737279785;46.4974657352997
327.680364326972;46.0159541542758
327.70199137416;45.5340204122888
327.723618421348;45.0544615301814
327.745245468536;44.5918299288127
327.766872515724;44.1656699663976
327.788499562912;43.7833513093661
327.8101266101;43.4308487494188
327.831753657287;43.0976296777879
327.853380704475;42.7866525409225
327.875007751663;42.5048064902587
327.896634798851;42.2510794682589
327.918261846039;42.01597302554
327.939888893227;41.7755756624477
327.961515940414;41.5071384423419
327.983142987602;41.2087976508152
328.00477003479;40.8835677952146
328.026397081978;40.5222305035992
328.048024129166;40.1147479858446
328.069651176354;39.6601228982954
328.091278223541;39.163063736984
328.112905270729;38.621892562118
328.134532317917;38.0376217615072
328.156159365105;37.4358771910541
328.177786412293;36.8355209879811
328.199413459481;36.2346958745242
328.221040506668;35.6436293773905
328.242667553856;35.074704498012
328.264294601044;34.5301013873342
328.285921648232;34.002963464457
328.30754869542;33.4863131485111
328.329175742608;32.9827862642144
328.350802789795;32.5036610883824
328.372429836983;32.0572498974561
328.394056884171;31.6440751253954
328.415683931359;31.2616295706705
328.437310978547;30.9101482573367
328.458938025735;30.5866037959835
328.480565072923;30.2697926188995
328.50219212011;29.95205041862
328.523819167298;29.6449767412432
328.545446214486;29.3528715490059
328.567073261674;29.0621340954244
328.588700308862;28.7498819203667
328.61032735605;28.4027150677199
328.631954403237;28.0463025557221
328.653581450425;27.713011704246
328.675208497613;27.4022133967697
328.696835544801;27.089105236185
328.718462591989;26.7482979034955
328.740089639177;26.3906120351424
328.761716686364;26.0489953887707
328.783343733552;25.7259958752179
328.80497078074;25.4176595795099
328.826597827928;25.119033742993
328.848224875116;24.8239972676031
328.869851922304;24.5374234484773
328.891478969491;24.2569981975971
328.913106016679;23.9716165888845
328.934733063867;23.6639834815003
328.956360111055;23.3453668060544
328.977987158243;23.0373309148616
328.999614205431;22.7430363701766
329.021241252618;22.4545580788073
329.042868299806;22.1811533070201
329.064495346994;21.9449507686773
329.086122394182;21.7408853369908
329.10774944137;21.5515923285944
329.129376488558;21.3699258410164
329.151003535745;21.2025542215501
329.172630582933;21.0533005263235
329.194257630121;20.915639733184
329.215884677309;20.7835219423032
329.237511724497;20.6573334086875
329.259138771685;20.5355103663153
329.280765818873;20.4189067212256
329.30239286606;20.3127098958543
329.324019913248;20.2190855517959
329.345646960436;20.1363589965367
329.367274007624;20.0670162658696
329.388901054812;20.0255915424653
329.410528102;20.0238353172077
329.432155149187;20.0574758166456
329.453782196375;20.1158173539517
329.475409243563;20.1892321893479
329.497036290751;20.2867325513006
329.518663337939;20.4049875156492
329.540290385127;20.5160698640486
329.561917432314;20.6218581904886
329.583544479502;20.7343344611559
329.60517152669;20.8437323746785
329.626798573878;20.9188885073802
329.648425621066;20.9479283697567
329.670052668254;20.9303940397713
329.691679715441;20.8662612095575
329.713306762629;20.755722582297
329.734933809817;20.5971383866589
329.756560857005;20.379948343897
329.778187904193;20.0988642601258
329.799814951381;19.7726517021456
329.821441998568;19.4157036559391
329.843069045756;19.0223087745822
329.864696092944;18.5714771347506
329.886323140132;18.03376755886
329.90795018732;17.429612536062
329.929577234508;16.810504686838
329.951204281695;16.1858708234046
329.972831328883;15.5566392950814
329.994458376071;14.9266779774283
330.016085423259;14.3008703430438
330.037712470447;13.6983939391288
330.059339517635;13.1321509648596
330.080966564823;12.618573161169
330.10259361201;12.1670664892115
330.124220659198;11.768610366247
330.145847706386;11.4093886576509
330.167474753574;11.0798312151169
330.189101800762;10.7945218217786
330.21072884795;10.5696494141834
330.232355895137;10.403322008009
330.253982942325;10.2862235883928
330.275609989513;10.2142642518339
330.297237036701;10.1998410692108
330.318864083889;10.2396484370298
330.340491131077;10.3292242098178
330.362118178264;10.4720771666503
330.383745225452;10.6603242297422
330.40537227264;10.8834466393149
330.426999319828;11.1223007652247
330.448626367016;11.3643237296625
330.470253414204;11.5937336382404
330.491880461391;11.802135636139
330.513507508579;11.9866733033682
330.535134555767;12.1327998480425
330.556761602955;12.2361197089932
330.578388650143;12.3015863437617
330.600015697331;12.3305107513901
330.621642744518;12.326433508558
330.643269791706;12.2914214470143
330.664896838894;12.2232159434839
330.686523886082;12.1221633945635
330.70815093327;11.9971565008521
330.729777980458;11.8546992080699
330.751405027645;11.6912422114042
330.773032074833;11.5091051082476
330.794659122021;11.3159788842203
330.816286169209;11.1090265959401
330.837913216397;10.8878041010503
330.859540263585;10.6660891042638
330.881167310773;10.4526648358189
330.90279435796;10.2449185928652
330.924421405148;10.0358483847989
330.946048452336;9.8155005440066
330.967675499524;9.57148280707656
330.989302546712;9.301127349105
331.0109295939;9.025443226818
331.032556641087;8.77197808343351
331.054183688275;8.54073960122724
331.075810735463;8.31523051387336
331.097437782651;8.09146152150441
331.119064829839;7.88042138466656
331.140691877027;7.68834633987973
331.162318924214;7.50987842024216
331.183945971402;7.35400045779906
331.20557301859;7.23398503967979
331.227200065778;7.15027564688526
331.248827112966;7.09785484603046
331.270454160154;7.06280441772253
331.292081207341;7.03338305379611
331.313708254529;7.0076338383071
331.335335301717;7.00097239161676
331.356962348905;7.01078985292034
331.378589396093;7.01404775322999
331.400216443281;6.99038702925097
331.421843490469;6.932856674595
331.443470537656;6.84240292594831
331.465097584844;6.73006763244621
331.486724632032;6.59601083853104
331.50835167922;6.42975216232136
331.529978726408;6.22242114291379
331.551605773596;5.98705121009897
331.573232820783;5.73678075179913
331.594859867971;5.46295586955296
331.616486915159;5.17822529684824
331.638113962347;4.90257513331832
331.659741009535;4.64032336314972
331.681368056723;4.39507917914446
331.70299510391;4.18062778710586
331.724622151098;4.00914923274507
331.746249198286;3.87971450407744
331.767876245474;3.79057592618662
331.789503292662;3.74748804641285
331.81113033985;3.74189160412678
331.832757387037;3.76821182437206
331.854384434225;3.82826948052175
331.876011481413;3.90034637939226
331.897638528601;3.95451858107418
331.919265575789;3.95691281167461
331.940892622977;3.87139229190532
331.962519670164;3.67658870006824
331.984146717352;3.35206871745726
332.00577376454;2.85365586573604
332.027400811728;2.1343755108575
332.049027858916;1.19610087317966
332.070654906104;0.042715450342655
332.092281953291;-1.33056724808139
332.113909000479;-2.90794018351878
332.135536047667;-4.62768909523996
332.157163094855;-6.40849544666119
332.178790142043;-8.14433047052191
332.200417189231;-9.76406836021178
332.222044236419;-11.2249477792403
332.243671283606;-12.488978772409
332.265298330794;-13.5534979739194
332.286925377982;-14.3678078991929
332.30855242517;-14.9280519912036
332.330179472358;-15.2463026495728
332.351806519546;-15.3283845811819
332.373433566733;-15.2198928619832
332.395060613921;-14.9817244476289
332.416687661109;-14.6431315983668
332.438314708297;-14.2270374898471
332.459941755485;-13.7576874754791
332.481568802673;-13.2634961643604
332.50319584986;-12.7750223590894
332.524822897048;-12.3089794164011
332.546449944236;-11.8590003635657
332.568076991424;-11.4098115576718
332.589704038612;-10.9477652155069
332.6113310858;-10.4745791519265
332.632958132987;-10.0067184490569
332.654585180175;-9.55180196695599
332.676212227363;-9.09841542892661
332.697839274551;-8.6390720701767
332.719466321739;-8.1852147313032
332.741093368927;-7.738906843607
332.762720416114;-7.30982554282866
332.784347463302;-6.90302409712805
332.80597451049;-6.51664401614897
332.827601557678;-6.17117806206352
332.849228604866;-5.89631165293386
